Scheme Code;ISIN Div Payout/ ISIN Growth;ISIN Div Reinvestment;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date;Scheme Classification;Scheme Type;Scheme Category;Fund Family;Fund ID;Scheme Short Name
127830;INF209KB1CD0;-;Birla Sun Life Fixed Term Plan - Series KI (1133 days) - Regular Plan-Growth;12.8838;12.8838;12.8838;05-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
127829;INF209KB1BZ5;-;Birla Sun Life Fixed Term Plan - Series KI (1133 days) - Regular Plan-Quarterly Dividend;10.0000;10.0000;10.0000;02-Mar-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
127833;INF209KA1T30;-;Birla Sun Life Fixed Term Plan - Series KJ (1499 days) - Direct Plan-Growth;13.3930;13.3930;13.3930;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
127835;INF209KA1T63;-;Birla Sun Life Fixed Term Plan - Series KJ (1499 days) - Regular Plan-Growth;13.2871;13.2871;13.2871;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
127836;INF209KA1T71;-;Birla Sun Life Fixed Term Plan - Series KJ (1499 days) - Regular Plan-Normal Dividend;12.0690;12.0690;12.0690;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
127834;INF209KA1T22;-;Birla Sun Life Fixed Term Plan - Series KJ (1499 days) - Regular Plan-Quarterly Dividend;10.0000;10.0000;10.0000;08-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
127990;INF209KB1CG3;-;Birla Sun Life Fixed Term Plan - Series KK (1129 days) - Direct Plan-Growth;12.9495;12.9495;12.9495;05-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
127994;INF209KB1CH1;-;Birla Sun Life Fixed Term Plan - Series KK (1129 days) - Direct Plan-Normal Dividend;10.0000;10.0000;10.0000;06-Mar-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
127993;INF209KB1CJ7;-;Birla Sun Life Fixed Term Plan - Series KK (1129 days) - Regular Plan-Growth;12.9257;12.9257;12.9257;05-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
127992;INF209KB1CF5;-;Birla Sun Life Fixed Term Plan - Series KK (1129 days) - Regular Plan-Quarterly Dividend;10.0000;10.0000;10.0000;05-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128002;INF209KB1CM1;-;Birla Sun Life Fixed Term Plan - Series KM (1099 days) - Direct Plan-Growth;12.8802;12.8802;12.8802;05-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128000;INF209KB1CN9;-;Birla Sun Life Fixed Term Plan - Series KM (1099 days) - Direct Plan-Normal Dividend;10.0000;10.0000;10.0000;09-Mar-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128005;INF209KB1CP4;-;Birla Sun Life Fixed Term Plan - Series KM (1099 days) - Regular Plan-Growth;12.8458;12.8458;12.8458;05-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128003;INF209KB1CQ2;-;Birla Sun Life Fixed Term Plan - Series KM (1099 days) - Regular Plan-Normal Dividend;10.0000;10.0000;10.0000;09-Mar-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128004;INF209KB1CL3;-;Birla Sun Life Fixed Term Plan - Series KM (1099 days) - Regular Plan-Quarterly Dividend;10.0000;10.0000;10.0000;09-Mar-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128171;INF209KB1EO3;-;Birla Sun Life Fixed Term Plan - Series KN (1121 days) - Direct Plan-Growth;12.8922;12.8922;12.8922;05-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128169;INF209KB1EP0;-;Birla Sun Life Fixed Term Plan - Series KN (1121 days) - Direct Plan-Normal Dividend;10.0000;10.0000;10.0000;14-Mar-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128174;INF209KB1ER6;-;Birla Sun Life Fixed Term Plan - Series KN (1121 days) - Regular Plan-Growth;12.8829;12.8829;12.8829;05-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128172;INF209KB1ES4;-;Birla Sun Life Fixed Term Plan - Series KN (1121 days) - Regular Plan-Normal Dividend;10.0000;10.0000;10.0000;12-Mar-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128173;INF209KB1EN5;-;Birla Sun Life Fixed Term Plan - Series KN (1121 days) - Regular Plan-Quarterly Dividend;10.0000;10.0000;10.0000;12-Mar-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128303;INF209KA1U52;-;Birla Sun Life Fixed Term Plan - Series KO (1498 days) - Direct Plan-Growth;13.3617;13.3617;13.3617;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128305;INF209KA1U78;-;Birla Sun Life Fixed Term Plan - Series KO (1498 days) - Direct Plan-Quarterly Dividend;10.9202;10.9202;10.9202;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128304;INF209KA1U86;-;Birla Sun Life Fixed Term Plan - Series KO (1498 days) - Regular Plan-Growth;13.2785;13.2785;13.2785;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128308;INF209KA1U94;-;Birla Sun Life Fixed Term Plan - Series KO (1498 days) - Regular Plan-Normal Dividend;12.0609;12.0609;12.0609;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128306;INF209KA1U45;-;Birla Sun Life Fixed Term Plan - Series KO (1498 days) - Regular Plan-Quarterly Dividend;10.0000;10.0000;10.0000;13-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128190;INF209KA1X34;-;Birla Sun Life Fixed Term Plan - Series KP (1504 days) - Direct Plan-Growth;13.3711;13.3711;13.3711;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128188;INF209KA1X42;-;Birla Sun Life Fixed Term Plan - Series KP (1504 days) - Direct Plan-Normal Dividend;10.0000;10.0000;10.0000;15-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128187;INF209KA1X67;-;Birla Sun Life Fixed Term Plan - Series KP (1504 days) - Regular Plan-Growth;13.2530;13.2530;13.2530;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128191;IINF209KA1X9;-;Birla Sun Life Fixed Term Plan - Series KP (1504 days) - Regular Plan-Normal Dividend;10.0000;10.0000;10.0000;15-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128454;INF209KB1EU0;-;Birla Sun Life Fixed Term Plan - Series KQ (1119 days) - Direct Plan-Growth;12.8793;12.8793;12.8793;05-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128452;INF209KB1EV8;-;Birla Sun Life Fixed Term Plan - Series KQ (1119 days) - Direct Plan-Normal Dividend;10.0000;10.0000;10.0000;16-Mar-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128453;INF209KB1EW6;-;Birla Sun Life Fixed Term Plan - Series KQ (1119 days) - Direct Plan-Quarterly Dividend;10.0000;10.0000;10.0000;16-Mar-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128456;INF209KB1EX4;-;Birla Sun Life Fixed Term Plan - Series KQ (1119 days) - Regular Plan-Growth;12.8479;12.8479;12.8479;05-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128455;INF209KB1EY2;-;Birla Sun Life Fixed Term Plan - Series KQ (1119 days) - Regular Plan-Normal Dividend;10.0000;10.0000;10.0000;16-Mar-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128457;INF209KB1ET2;-;Birla Sun Life Fixed Term Plan - Series KQ (1119 days) - Regular Plan-Quarterly Dividend;10.0000;10.0000;10.0000;16-Mar-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128486;INF209KA1M52;-;Birla Sun Life Fixed Term Plan - Series KR (1124 days) - Direct Plan-Growth;12.9070;12.9070;12.9070;10-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128490;INF209KA1M60;-;Birla Sun Life Fixed Term Plan - Series KR (1124 days) - Direct Plan-Normal Dividend;10.0000;10.0000;10.0000;10-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128489;INF209KA1M86;-;Birla Sun Life Fixed Term Plan - Series KR (1124 days) - Regular Plan-Growth;12.8713;12.8713;12.8713;10-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128487;INF209KA1M94;-;Birla Sun Life Fixed Term Plan - Series KR (1124 days) - Regular Plan-Normal Dividend;10.0000;10.0000;10.0000;06-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128488;INF209KA1M45;-;Birla Sun Life Fixed Term Plan - Series KR (1124 days) - Regular Plan-Quarterly Dividend;10.0000;10.0000;10.0000;06-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128506;INF209KA1G27;-;Birla Sun Life Fixed Term Plan - Series KS (1100 days) - Direct Plan-Growth;12.8652;12.8652;12.8652;05-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128504;INF209KA1G35;-;Birla Sun Life Fixed Term Plan - Series KS (1100 days) - Direct Plan-Normal Dividend;10.0000;10.0000;10.0000;23-Mar-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128509;INF209KA1G50;-;Birla Sun Life Fixed Term Plan - Series KS (1100 days) - Regular Plan-Growth;12.8463;12.8463;12.8463;05-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128507;INF209KA1G68;-;Birla Sun Life Fixed Term Plan - Series KS (1100 days) - Regular Plan-Normal Dividend;10.0000;10.0000;10.0000;23-Mar-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128508;INF209KA1G19;-;Birla Sun Life Fixed Term Plan - Series KS (1100 days) - Regular Plan-Quarterly Dividend;10.0000;10.0000;10.0000;23-Mar-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128642;INF209KA1N10;-;Birla Sun Life Fixed Term Plan - Series KT (1119 days) - Direct Plan-Growth;12.8755;12.8755;12.8755;10-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128645;INF209KA1N44;-;Birla Sun Life Fixed Term Plan - Series KT (1119 days) - Regular Plan-Growth;12.8000;12.8000;12.8000;10-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128643;INF209KA1N51;-;Birla Sun Life Fixed Term Plan - Series KT (1119 days) - Regular Plan-Normal Dividend;10.0000;10.0000;10.0000;06-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128644;INF209KA1N02;-;Birla Sun Life Fixed Term Plan - Series KT (1119 days) - Regular Plan-Quarterly Dividend;10.0000;10.0000;10.0000;10-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128826;INF209KA1O35;-;Birla Sun Life Fixed Term Plan - Series KW (1477 days) - Direct Plan-Growth;13.2747;13.2747;13.2747;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128827;INF209KA1O43;-;Birla Sun Life Fixed Term Plan - Series KW (1477 days) - Direct Plan-Normal Dividend;10.0000;10.0000;10.0000;06-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128824;INF209KA1O68;-;Birla Sun Life Fixed Term Plan - Series KW (1477 days) - Regular Plan-Growth;13.2064;13.2064;13.2064;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128822;INF209KA1O76;-;Birla Sun Life Fixed Term Plan - Series KW (1477 days) - Regular Plan-Normal Dividend;10.0000;10.0000;10.0000;06-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128823;INF209KA1O27;-;Birla Sun Life Fixed Term Plan - Series KW (1477 days) - Regular Plan-Quarterly Dividend;10.8856;10.8856;10.8856;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128892;INF209KA1O92;-;Birla Sun Life Fixed Term Plan - Series KX (1475 days) - Direct Plan-Growth;13.2562;13.2562;13.2562;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128890;INF209KA1P00;-;Birla Sun Life Fixed Term Plan - Series KX (1475 days) - Direct Plan-Normal Dividend;10.0000;10.0000;10.0000;06-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128895;INF209KA1P26;-;Birla Sun Life Fixed Term Plan - Series KX (1475 days) - Regular Plan-Growth;13.2257;13.2257;13.2257;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128893;INF209KA1P34;-;Birla Sun Life Fixed Term Plan - Series KX (1475 days) - Regular Plan-Normal Dividend;12.0867;12.0867;12.0867;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128894;INF209KA1O84;-;Birla Sun Life Fixed Term Plan - Series KX (1475 days) - Regular Plan-Quarterly Dividend;10.0000;10.0000;10.0000;06-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128969;INF209KA1P59;-;Birla Sun Life Fixed Term Plan - Series KZ (1103 days) - Direct Plan-Growth;12.7858;12.7858;12.7858;10-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128973;INF209KA1P67;-;Birla Sun Life Fixed Term Plan - Series KZ (1103 days) - Direct Plan-Normal Dividend;10.0000;10.0000;10.0000;10-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128968;INF209KA1P75;-;Birla Sun Life Fixed Term Plan - Series KZ (1103 days) - Direct Plan-Quarterly Dividend;10.0000;10.0000;10.0000;06-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128970;INF209KA1P91;-;Birla Sun Life Fixed Term Plan - Series KZ (1103 days) - Regular Plan-Normal Dividend;10.0000;10.0000;10.0000;10-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128971;INF209KA1P42;-;Birla Sun Life Fixed Term Plan - Series KZ (1103 days) - Regular Plan-Quarterly Dividend;10.0000;10.0000;10.0000;10-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
128972;INF209KA1P83;-;Birla Sun Life Fixed Term Plan - Series KZ (1103 days) - Regular Plan-Growth;12.7612;12.7612;12.7612;10-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
129059;INF209KA1T97;-;Birla Sun Life Fixed Term Plan - Series LA (1099 days) - Direct Plan-Growth;12.7885;12.7885;12.7885;11-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
129060;INF209KA1U37;-;Birla Sun Life Fixed Term Plan - Series LA (1099 days) - Regular Plan-Normal Dividend;10.0000;10.0000;10.0000;11-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
129064;INF209KA1U29;-;Birla Sun Life Fixed Term Plan - Series LA (1099 days) - Regular Plan-Growth;12.7514;12.7514;12.7514;11-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
129061;INF209KA1T89;-;Birla Sun Life Fixed Term Plan - Series LA (1099 days) - Regular Plan-Quarterly Dividend;10.0000;10.0000;10.0000;09-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
129121;INF209KA1Y17;-;Birla Sun Life Fixed Term Plan - Series LC (1099 days) - Direct Plan-Growth;12.7886;12.7886;12.7886;19-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
129124;INF209KA1Y33;-;Birla Sun Life Fixed Term Plan - Series LC (1099 days) - Direct Plan-Quarterly Dividend;10.0000;10.0000;10.0000;20-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
129122;INF209KA1Y41;-;Birla Sun Life Fixed Term Plan - Series LC (1099 days) - Regular Plan-Growth;12.7517;12.7517;12.7517;19-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
129125;INF209KA1Y58;-;Birla Sun Life Fixed Term Plan - Series LC (1099 days) - Regular Plan-Normal Dividend;10.0000;10.0000;10.0000;19-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
129126;INF209KA1Y09;-;Birla Sun Life Fixed Term Plan - Series LC (1099 days) - Regular Plan-Quarterly Dividend;10.0000;10.0000;10.0000;20-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
129128;INF209KA16Y5;-;Birla Sun Life Fixed Term Plan - Series LD (1106 days) - Direct Plan-Growth;12.8677;12.8677;12.8677;24-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
129130;INF209KA17Y3;-;Birla Sun Life Fixed Term Plan - Series LD (1106 days) - Direct Plan-Normal Dividend;10.0000;10.0000;10.0000;24-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
129129;INF209KA19Y9;-;Birla Sun Life Fixed Term Plan - Series LD (1106 days) - Regular Plan-Growth;12.7672;12.7672;12.7672;24-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
129132;INF209KA10Z5;-;Birla Sun Life Fixed Term Plan - Series LD (1106 days) - Regular Plan-Normal Dividend;10.0000;10.0000;10.0000;24-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
129131;INF209KA15Y7;-;Birla Sun Life Fixed Term Plan - Series LD (1106 days) - Regular Plan-Quarterly Dividend;10.0000;10.0000;10.0000;13-Apr-2016;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
129397;INF209KA1Y74;-;Birla Sun Life Fixed Term Plan - Series LF (1100 days) - Direct Plan-Growth;12.7969;12.7969;12.7969;02-May-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;Birla Sun Life Mutual Fund;3;Birla Sun Life Fixed Term Plan
